baseMean,log2FoldChange,lfcSE,pvalue,padj,name,countChange
25.6596202873259,-1.21086282015416,0.206441663551392,8.5270838010766e-10,1.925186961274e-08,hsa-miR-219a-1-3p,-14.5744033702531
57.7510389608025,-0.419584742749796,0.200703778970068,0.0248955506969021,0.0902669801758537,tRF-18-S3M83004,-14.5740643317375
32.6012658597737,0.527234900310646,0.252019262829474,0.0202867952751901,0.0763369100561275,tRF-22-WB8HWKS52,14.3825172670986
19.8855929283967,-1.84925073470682,0.572145966401036,0.000104515033163647,0.000910239352582147,hsa-miR-654-3p,-14.3666156736947
21.8903398031479,0.726832839077295,0.284507043599106,0.00513534767822192,0.0255877955837892,hsa-miR-210-5p,14.3382133033729
18.5570758237466,0.825062126727557,0.271655993475051,0.000781732846887817,0.00527417024471423,hsa-miR-6842-5p,14.3188499090333
72.3331439871909,-0.318110808754251,0.187141224685777,0.0757250434430851,0.2150944813753,hsa-miR-361-5p,-14.3133146647564
43.3562118744443,-0.575017160730869,0.248532411066601,0.00866171525577957,0.0389510398565857,hsa-miR-330-3p,-14.2521291233407
48.6106475636494,0.36830102166403,0.288246360652449,0.138345928471527,0.326133028366679,tRF-19-9N1EWJI5,14.1375220037794
17.5730442423728,-2.33288802851113,0.449752218237486,3.34401021266059e-08,5.50630253062157e-07,hsa-miR-3133,-14.0850341785305
23.5906172079946,-1.28680994817212,0.456957938790221,0.000523355671271966,0.00372980921398006,hsa-miR-548j-5p,-13.9218543078079
18.3903122210803,-2.02002471654919,0.398208838428542,1.31670114922453e-07,1.93528558174612e-06,hsa-miR-1278,-13.8561080630988
8.99476529516321,1.3402161425065,0.793290991969444,0.00901096297464588,0.0402734875805602,tRF-17-INVDRI2,13.7790133513267
18.1904038850038,-2.02586959246328,0.38649779101976,4.2034561068848e-08,6.78311802997924e-07,hsa-miR-215-5p,-13.7236211662176
95.7888487010085,0.191703178563686,0.155398822444221,0.213566245085509,0.447560980765399,hsa-miR-331-5p,13.6126724149471
44.3068274662822,-0.524990431415333,0.518093696170848,0.144000632844516,0.336924557616977,hsa-miR-127-3p,-13.5151898639498
29.010165198283,-0.899190145589676,0.317597513200012,0.00196620229067864,0.0116377919367195,tRF-19-WB8647HU,-13.4552733348109
16.2517560747572,-2.53384174128033,0.453254828118688,1.27334964876788e-09,2.78863573080167e-08,hsa-miR-548ad-5p,-13.4454313219574
16.3792585980362,0.861981270655143,0.286252537323706,0.000783480977337064,0.00527417024471423,hsa-miR-877-3p,13.3905784767902
17.7454381115815,0.808745853365964,0.287624803648432,0.00196380059506872,0.0116377919367195,hsa-miR-664b-5p,13.3390333055403
35.0570623605484,-0.68977927930427,0.346294465168113,0.0169631192051803,0.0659844246169536,tRF-16-9N1EWJ0,-13.3234824797958
8.22271379920591,1.38298461665087,0.525563214706777,0.000673638319171121,0.00459585021490578,tRF-18-593JK4D1,13.2227294797704
18.6627926691411,-1.77790061279506,0.325477522907634,3.33044565059023e-09,6.94635807123105e-08,hsa-miR-450a-5p,-13.220583651452
19.6128194711511,0.741529066553019,0.277323236219121,0.00339383350416387,0.018172360327919,hsa-miR-6817-3p,13.1787740964639
37.0512756531368,0.436076679217626,0.2793753831999,0.0715764997188902,0.207258777896278,hsa-miR-6802-3p,13.0761412729465
14.597642723746,0.918374033437454,0.261455957812965,0.000137587997622761,0.00114135498027972,hsa-miR-3192-5p,12.991668697722
26.8695017293903,0.567117046076864,0.253211831985609,0.0127840921448683,0.0529246914882071,hsa-miR-766-5p,12.9392770470139
15.8403645352415,0.859344823330983,0.257514947451293,0.000349505447469905,0.00260345894543909,hsa-miR-1234-3p,12.8974501720312
13.721770307156,0.955862161460499,0.424700275194887,0.00634273953819806,0.0300012950078915,tRF-22-N1EH6KK8N,12.8948756340554
13.3964591966767,0.970437376912454,0.428366418391389,0.00534575228125922,0.0264270823836517,tRF-23-YUYR66IFD2,12.8530256695795
61.0864821795485,0.275351220352287,0.266189934989713,0.235341245169149,0.473153490041332,tRF-23-MBQ4NKKQR,12.8457966190475
10.2806173108934,1.16324590387071,0.35323377432089,0.000197135309622638,0.00154187974311991,hsa-miR-4747-5p,12.7439301221308
7.37856697586296,1.4471901164073,0.679316815949376,0.00328710597988076,0.0176440247449482,tRF-22-WEK6S1852,12.74104766415
10.5120192657713,1.13376862795372,0.307443360797949,3.78284252329985e-05,0.000358633122338817,hsa-miR-4750-5p,12.554630063979
12.7537965224614,0.986382588610839,0.371318383078933,0.00229187925296749,0.0131737941312305,hsa-miR-1227-3p,12.5141663578866
11.0847526931532,1.08771575284222,0.407171505248733,0.00216136087545622,0.0125887774394924,tRF-22-8EKSPM852,12.4744764674606
17.1293330935834,-1.87344753430262,0.671437222470972,0.000290946515759848,0.00219714782591058,hsa-miR-379-5p,-12.4543876017306
34.5401697082864,0.441841809268698,0.233400526336969,0.0424980674019601,0.139536383223827,hsa-miR-766-3p,12.3770323785154
19.3718299343014,-1.45266580620381,0.619088571023607,0.00168125378143413,0.0101992957931876,hsa-miR-323b-3p,-12.2944148659946
6.86674886192057,1.47921100828024,0.518032869015473,0.000397746868408662,0.00290355213938323,tRF-19-593JK4FV,12.277487500456
118.66291366406,-0.155911757549941,0.20800846997852,0.418119981908323,0.674784642873417,hsa-miR-625-3p,-12.1552416659919
9.15695782075917,1.21379210409569,0.442567400394273,0.000785104794418647,0.00527417024471423,tRF-22-8BWSNKP92,12.0822857567006
106.153034886158,-0.171341550084004,0.181731852558386,0.319000691393328,0.569365537205696,hsa-miR-1468-5p,-11.8873843543902
16.3413712496031,-1.87449405059787,0.516560384345408,1.36017329441793e-05,0.000141174384586505,hsa-miR-19b-3p,-11.8847106568293
13.6189800160545,-2.85851281353086,0.517613967375818,6.64444016731566e-10,1.51576291316888e-08,hsa-miR-29c-3p,-11.7411923473534
25.5276964397448,-0.856950039732751,0.347247946092285,0.00356235341589008,0.0188899612125891,hsa-miR-183-3p,-11.4333818748944
21.5415712815184,-1.08862515298887,0.268572495757896,1.15894394683676e-05,0.000125063616193389,hsa-miR-6513-3p,-11.4125250523744
4.42505529082635,1.8389617284859,0.608788054509242,0.000134456652772689,0.0011238933953137,tRF-22-808HWKS52,11.4056893199982
27.9364750989461,0.49324962208036,0.236820410243895,0.0235869865882872,0.0863804358333593,tRF-22-W0K672052,11.3872398643185
14.8466052957153,0.819303374486654,0.297088930546541,0.00215702488313105,0.0125887774394924,hsa-miR-4448,11.3510277141087
23.9968553662213,-0.895578169927313,0.336862269263608,0.00187023416280952,0.0112522330125078,hsa-miR-362-5p,-11.0977841259229
1243.23464126145,0.012791037045509,0.236721743515461,0.957874395986907,0.978425805602298,hsa-miR-7706,11.0716152672999
17.7526695607754,-1.38716248606671,0.266643519126106,3.26992038614213e-08,5.45337260791796e-07,hsa-miR-548p,-10.9655398023727
26.3328044383238,-0.763377420291832,0.327400909889358,0.0061346615460101,0.0293106809157522,hsa-miR-28-5p,-10.8197394338156
8.98346985357259,1.13991088955939,0.390946941704067,0.000668518150335261,0.00457517109135694,tRF-18-WE8SPO0M,10.8131701164679
11.6530699269849,0.946826932779872,0.491670128274118,0.0110811954467807,0.0473056881646193,tRF-18-BM32LJDJ,10.8097181602227
17.3277612125537,-1.36192447108833,0.277211068984548,1.16598387201612e-07,1.73707801341178e-06,hsa-miR-378f,-10.5861712104858
19.5594824439365,-1.12276769729403,0.336306459313281,0.000124584511309423,0.00106578156159233,hsa-miR-660-5p,-10.5775330495813
17.2037328261585,-1.35136595569649,0.277183958047238,2.2096345545545e-07,3.10198697081689e-06,hsa-miR-548ah-3p,-10.461232105236
7.90840205687077,1.21237790577898,0.37603121645422,0.000286228034815604,0.0021689944506788,hsa-miR-23a-5p,10.4168879421506
203.019104682537,0.0716941874568357,0.215715523300192,0.740174221389596,0.875687136931988,hsa-miR-1306-3p,10.3438461866093
21.8395835875406,0.548885040888704,0.378777488925552,0.0666882436226971,0.196564271243212,tRF-19-3HPSR9IE,10.1107366141004
21.5851402762516,-0.903387979345395,0.327988182838385,0.00195736809522816,0.0116377919367195,hsa-miR-3200-5p,-10.0450821623349
36.0862001955831,-0.469025661246059,0.455332862334139,0.128846075450193,0.312674898770325,hsa-miR-30a-3p,-10.0156401132141
5.48357436713511,1.48992441552267,0.524036585925839,0.000574650058814629,0.00402625010872487,tRF-18-S5S8R6D2,9.91837452694676
11.140883523125,0.917752973957621,0.508995758262201,0.0252830505420901,0.0915204639457476,tRF-18-DR2SN1V,9.90614586733408
11.6327616889499,0.880320925703002,0.306898047946764,0.00158404729695157,0.00969012173274841,tRF-18-07QSNHD2,9.78064846519322
8.33464843050643,1.10447896273202,0.690751222578795,0.0125068745548604,0.0518751046877734,tRF-18-INVDRID1,9.58661330499581
12.9622590277123,0.797400307574023,0.335419170148966,0.00847485422036946,0.0382678984383693,hsa-miR-5003-3p,9.565713452665
22.8407214078266,-0.778211754466785,0.246294663912374,0.000743120302628073,0.00503849369274143,hsa-miR-3163,-9.52254584353697
11.5973288732552,0.86025655821182,0.384908039585207,0.00633770197182586,0.0300012950078915,hsa-miR-6812-3p,9.45601097003599
28.3013712149057,0.414970968244022,0.274064012964544,0.0963921388590608,0.252510507298257,hsa-miR-23b-5p,9.43205025795672
6.04943425116269,1.35301416749958,0.464119117823788,0.000434712676583749,0.00315238662820666,hsa-miR-4687-5p,9.40355882085921
9.01009274612421,1.03011331133953,0.353162017069698,0.0011801693739002,0.00751328758384142,hsa-miR-4449,9.39018027605944
144.086255765702,0.0902728693725762,0.265226682387118,0.710238126567819,0.867013097649678,tRF-22-WB86N7O52,9.30386782798033
7.84659016265737,1.12610200695598,0.530158943676913,0.00728157060547001,0.0336080375975917,tRF-22-WEKSP1852,9.28002155102183
26.1658649744268,-0.627693040722912,0.319373921868776,0.0262663754883889,0.0944554389483937,hsa-miR-548l,-9.23104194379511
13.6974147317584,0.741332083632029,0.276042922895436,0.00291346308071757,0.0160313672029434,hsa-miR-7848-3p,9.20080926770334
7.25953975639262,1.17944155415213,0.440482136450977,0.00130795106533791,0.00813753645764213,tRF-17-WE8SPOP,9.18252574137807
12.4734459527283,-1.88196577336628,0.38977174120418,5.62641224268464e-08,8.61667329474082e-07,hsa-miR-140-5p,-9.08922818705778
38.7462098116748,0.30356317395999,0.230136960583704,0.159280299548093,0.362226226386628,hsa-miR-6881-3p,9.07393057972659
27.6292576805545,0.406977701775975,0.385194071914763,0.177040423275688,0.391930807838885,hsa-miR-129-5p,9.00452060176031
16.4742834435903,-1.14096211764298,0.35936937900483,0.000237037232023162,0.00182785752862931,hsa-miR-148a-5p,-9.00390312300571
4.54438831326384,1.57209614248674,0.560126799234875,0.000650764533680823,0.00448168027912265,tRF-20-J9ZH0SR9,8.96773279884902
16.7065361020265,0.619507081529134,0.396214764061273,0.0560838947416473,0.171374293612173,tRF-17-Q2FWQ8M,8.96055355274836
3.67276120387427,1.77819277157338,0.719074219483369,0.000949334940404393,0.0061692686038149,tRF-21-8EKSPM85D,8.92467171890302
17.0545256214059,0.606072439644253,0.295188398085924,0.026521681100425,0.0949060157025012,hsa-miR-3918,8.90433506508572
13.864722412475,0.709558047204391,0.395359303612299,0.0247851930178295,0.0901497188926785,hsa-miR-4745-3p,8.80830091235613
16.3896471357084,-1.10357864693757,0.275869776121717,2.43697369362695e-05,0.00024258965404741,hsa-miR-3688-3p,-8.76254910945748
17.1630178480735,0.594378095249452,0.363788929511242,0.0460741074205287,0.147950579546859,tRF-22-4656OKNHP,8.75007729157659
6.92766590641392,1.16934676864942,1.30891298766515,0.00806354312527645,0.0367899155090738,hsa-miR-6826-3p,8.65333625900715
8.77671872240829,0.983534605326106,0.430801335587216,0.00648603908206022,0.030547151805832,tRF-21-2EK8E0KRB,8.57752123765737
19.4918505764537,-0.827459008031544,0.358285044040469,0.00614319750700011,0.0293106809157522,tRF-22-8BWS72092,-8.5077856372142
6.76485828161371,1.17129845243647,0.647218546942396,0.0114253976260711,0.0481185015405688,tRF-18-HRMF3RV,8.47057013417198
5.97543465508913,1.27048318586284,0.431373147612112,0.000676027625781151,0.00459782764118236,tRF-19-WEKSPMJ2,8.43984424805779
28.6240731408294,-0.503518043123461,0.280239131000112,0.0318508844864015,0.110369362381676,hsa-miR-4661-5p,-8.43309314060701
9.35625028683048,0.924495345322424,0.448736962378456,0.0167736436677639,0.0654799993447468,tRF-17-WEKSPM5,8.40210173852281
12.5372250947534,-1.59915420656238,0.340228630631601,3.2718084419788e-07,4.53497499236302e-06,hsa-miR-659-5p,-8.39905784365418
15.4679005170308,-1.12440348396019,0.317999878883741,6.76137694968503e-05,0.000611876674372323,hsa-miR-24-2-5p,-8.37290387396187
8.99629848135636,0.93997565029473,0.420379954459911,0.00674650543985463,0.0316997115818075,hsa-miR-1296-5p,8.26306289371092
18.9191970253262,0.521268925095356,0.433575144703197,0.134046963458347,0.320133969437055,tRF-21-877343RX0,8.23395694433555
30.4397595953955,-0.452582953203283,0.266558549254092,0.0493333786280007,0.155230027579485,hsa-miR-1304-3p,-8.19641071223188
7.74314538324539,1.04054330334793,0.479178253660576,0.00588717809043449,0.0285901079903257,tRF-19-2EK8E01J,8.18452133512501
6.75164603033337,1.1454940572303,0.650566690573976,0.018219895648633,0.0704974760963008,hsa-miR-935,8.18447198514351
8.47206956937191,0.971712648002308,0.378250153832534,0.00211510016885448,0.0123852122186933,hsa-miR-6808-3p,8.14307665022166
6.20404546402711,1.20690443503103,0.441571752899044,0.000915710700794251,0.00600421088245333,hsa-miR-671-5p,8.11748425546687
45.6119638263948,0.236245258298901,0.30296162157481,0.371453096471562,0.62720299250017,tRF-30-9MV47P596VW6,8.1154183340683
18.8357572843076,0.515308210519952,0.301743556690048,0.0530041627330052,0.164651228915293,hsa-miR-6511a-5p,8.08618035319478
32.9125469454594,-0.403825256642832,0.219992016118886,0.0441054811593778,0.143950825244467,hsa-miR-3135a,-8.03554865476742
23.9589553501269,0.416983286463366,0.223488962413303,0.0442099208804528,0.144076974297904,hsa-miR-194-3p,8.02943264860976
38.8674845952192,-0.33294662756511,0.240525625784276,0.121195084712142,0.29956798591376,hsa-miR-22-5p,-8.01007159192056
41.5479029953848,-0.308012020927439,0.312421080550949,0.236041139759696,0.473153490041332,hsa-miR-99b-3p,-7.98741620005236
4.59556245584973,1.45040450003434,0.450978891803005,0.000169767538110565,0.001371922171447,hsa-miR-6879-3p,7.9634049436884
19.1536204075041,0.49822773521932,0.291615067381172,0.0547266124777479,0.167858937431748,hsa-miR-6511b-5p,7.90043462734484
15.0860794194865,-1.05020993599158,0.576393332873612,0.0120632691364442,0.0504170981084213,hsa-miR-323a-3p,-7.80104350368212
36.5183041470988,-0.344445257626586,0.32240052961017,0.212490128966644,0.446168151905035,tRF-18-YSQSD2D2,-7.75609453680335
13.1207270718401,-1.2861914486734,0.386726811743938,0.000121443338760514,0.00104298396817853,hsa-miR-30d-3p,-7.74080858597253
38.6033598863486,0.262781506524572,0.319892935291645,0.327696373082502,0.581872369057396,hsa-miR-338-5p,7.71255225095189
27.0856524754856,-0.479457660540515,0.419610445685799,0.135195485012933,0.320430857335848,hsa-miR-184,-7.65854403208322
8.36964985639031,0.936501078644294,0.453799273550491,0.00929699814504159,0.0412990384130651,tRF-22-YUYR66IFJ,7.64886341358395
7.79925679168826,0.985616529420193,0.447846770856319,0.00944189740584546,0.0416890228201644,tRF-18-WEKSPM0J,7.64451442441006
10.6203559181999,0.779893108163675,0.37565173669184,0.0112894315287532,0.0477633820045916,hsa-miR-92a-1-5p,7.61483398222743
62.7325667741332,-0.184308042755671,0.357088650897868,0.500503306441735,0.745816041010135,tRF-24-9N1EWJQ7FV,-7.52344887969538
9.2957826573172,0.853821462611892,0.355663609866505,0.00588773456787072,0.0285901079903257,hsa-miR-6729-5p,7.50431600435031
5.13693030217307,1.29624552645162,0.480572151135467,0.00129127521083877,0.00805667439241283,tRF-20-WEKSPM85,7.47880181124372
15.2808356365437,-0.952839304022713,0.402894413262015,0.00343244503475506,0.0183342795758868,hsa-miR-1287-5p,-7.38653079478704
13.0939292640128,-1.19698440130597,0.323419168366238,3.85739582687773e-05,0.000364124864692337,hsa-miR-1289,-7.3825397307508
11.9384236972261,0.693899883238769,0.314532965143263,0.0121854793262535,0.0508308566180861,hsa-miR-4665-5p,7.37377258889425
10.434894487925,-1.76415497010918,0.48500978061062,2.1388564139308e-05,0.000215856937627117,hsa-miR-365a-3p,-7.36287123209831
9.57917503779738,0.821751378922285,0.4142018029468,0.0159053033819661,0.0628747552464005,hsa-miR-125a-3p,7.35249993987951
9.21797399684032,0.841721442743549,0.356978138948894,0.00517324843108358,0.0256321585160024,tRF-20-WE8SPOX5,7.30236219097284
21.3576108090216,-0.597924387698514,0.332293332231556,0.0496673898233681,0.155905698260547,tRF-19-WB86892K,-7.24655555406406
14.4395961948752,0.582736493864811,0.435068495384706,0.0815540120563892,0.226588597682645,tRF-22-VFX55JK8N,7.18640449582217
28.9581502869225,0.318107399389789,0.377319364352943,0.31127318935407,0.56152247502917,tRF-23-VFX55JK80E,7.14380190343817
12.8980008239441,-1.16420329883525,0.727390936118951,0.00683661035122591,0.031991830489711,tRF-30-WP9N1EWJQ72S,-7.14277609768557
48.4304394529823,0.197914422210584,0.260637720720378,0.398769881130349,0.656127753324916,tRF-21-V47P596VE,7.12116252204139
10.8726168850742,0.726754228735597,0.337295490742225,0.0112371578831159,0.0477633820045916,hsa-miR-6855-3p,7.12060383989717
7.74256263479705,-3.62350733669594,0.604244590332565,1.11975168900235e-10,2.99055634014042e-09,hsa-miR-627-3p,-7.11435916694815
9.50170808941495,-1.95950384766376,0.382660487197485,4.79830375742835e-08,7.55991743076841e-07,hsa-miR-581,-7.05865868717948
16.9739579625496,-0.767345373708598,0.539462989533216,0.0402074511003628,0.133415633196658,hsa-miR-4999-5p,-7.00180003471146
18.40352555415,0.464567597871315,0.35580103884665,0.106046973689425,0.271311766798879,tRF-18-W7WK6WDY,6.99156761660431
12.4914161740596,0.640467798052847,0.334362539025951,0.0206151051720013,0.0774392458433668,tRF-20-K2821IQ4,6.98063473666093
55.6009668061156,-0.192827463729914,0.499514394215601,0.519948112747153,0.757609026557728,tRF-17-W9RKM8N,-6.95627091141336
3.59996207714407,1.55062770891221,0.598199948864618,0.00142160649477082,0.00879468424731103,hsa-miR-3960,6.9459313529246
69.391872054039,-0.150861757304899,0.564059737162896,0.555261172069138,0.789624653786631,hsa-miR-1299,-6.88976046809078
32.9900164562953,-0.337915123933166,0.297599303580495,0.187569509862553,0.407581951512539,tRF-19-V47P59I8,-6.88884834251785
6.91365003878174,0.997167582900068,0.424892377015504,0.00574012549922459,0.0279974940830776,tRF-22-18YKISQI3,6.8865297815071
7.93609173718553,-2.90788376987158,1.57125035572141,0.00260889831569144,0.0145752227330721,hsa-miR-411-5p,-6.87867436582268
29.6385469428581,-0.371788238535029,0.261002712017481,0.106809772540595,0.272626342498722,hsa-miR-200b-3p,-6.73316719631162
15.2668885220718,0.525856815816868,0.366950478057282,0.0875067964960892,0.238952474222488,tRF-22-WEK6PM852,6.71420071603757
4.27566518103298,1.35818988932324,0.754027149358032,0.00787769383456376,0.0360923629658884,hsa-miR-4492,6.68557226313719
13.5905221663969,0.574729357918425,0.492330704522076,0.112912075548462,0.283250223884457,tRF-18-8R1546D2,6.65117482374764
10.751594567418,-1.38268682903874,0.423727861611687,0.000145209541071135,0.00119491878045029,hsa-miR-145-3p,-6.62831607180791
14.6913869640524,-0.859660332500569,0.272941080341098,0.000536404726765052,0.00380170340328629,hsa-miR-378g,-6.59522380375152
4.17477838428599,1.35578357018548,0.783458876860619,0.00563528765825062,0.0276091274531742,tRF-23-OB9ZFH69U,6.5099859674572
19.2871876082109,-0.593486010996884,0.396078893963316,0.0764392734598296,0.216281665215797,hsa-miR-145-5p,-6.50480497954295
12.3440288218096,-1.07814259254478,0.393621238781026,0.00109401386102709,0.00701633568735278,hsa-miR-4511,-6.4974249865797
15.3339025806561,-0.78421574624816,0.277043301626339,0.00233197237117548,0.0133402007420379,hsa-miR-1273c,-6.43000333310747
10.9504614879285,-1.27380054668429,0.339050325285199,2.19453832517237e-05,0.000220460501473738,hsa-miR-422a,-6.42169165361913
8.96624269898534,-1.75662796887532,0.718360382939359,0.000911323941233201,0.00599339168558772,hsa-miR-495-3p,-6.31278126208351
5.96847104951254,1.0378151656889,0.421981179942891,0.00364096848210293,0.0192137854838685,hsa-miR-6797-3p,6.28549256511584
130.118514139308,-0.0711054998821453,0.263350691048305,0.751321708760554,0.880771632378391,tRF-22-9N1EWJQ72,-6.25762109216716
11.7070897199344,0.617065166273794,0.401603308395498,0.0508588470822029,0.159115535871463,hsa-miR-1275,6.24868181939816
4.85246018724481,1.19340854353319,0.616079444197883,0.00455113457578106,0.0231790342347919,hsa-miR-6789-3p,6.24474840645389
3.25670512347215,1.53866786359771,0.5911179558204,0.000363479715949646,0.00269837484043975,tRF-30-Z3M8ZLSSXUOL,6.20487382897047
52.8144330425793,-0.179128873036535,0.238443229458379,0.42809428959907,0.686301106196071,tRF-22-WD8YQ84V2,-6.16681652417174
11.0824795088782,0.632427819522902,0.487726505439211,0.0873211333768488,0.238743173652058,tRF-22-W631QJ3KQ,6.09726420397851
4.31797612027816,1.26710688952285,0.540938097230231,0.00275858185307663,0.0152944158436401,tRF-19-W9RKM82Q,6.07446129211634
23.9910486945621,-0.416279560443202,0.248090954289549,0.0591224856964347,0.179332747472565,hsa-miR-17-3p,-6.01324648887039
36.1567240164127,-0.260330081847409,0.365115453690749,0.359914160008813,0.615790633140078,tRF-30-V29K9UV36562,-5.96958804925518
1.04945373820159,2.73603567462211,1.22671895468932,0.00120728108390127,0.00766361035867764,tRF-22-WBKY4VXV2,5.94239631915147
4.35515025344256,1.23652265067554,0.545239429471554,0.00271673922348148,0.0151006571051382,hsa-miR-3198,5.90688615176826
12.899319015532,0.537211462337829,0.672566122459379,0.124427362891687,0.305920725709097,tRF-18-F8DHXYD9,5.81971992274888
6.44070172099094,-3.32956874167664,0.57949455660479,4.05023061837008e-10,9.74725830135218e-09,hsa-miR-32-5p,-5.80003358757178
3.50316321935653,1.40253600494668,0.575289601749976,0.00200279350239456,0.011822419865887,tRF-22-WDKSQR852,5.75800515241754
8.34633785133019,0.755964308339385,0.424742621444919,0.0229826668037077,0.0845257652208552,tRF-18-YRRHQFD2,5.74862361781898
10.8807738893228,0.611260175738923,0.515583614892947,0.0907200931670532,0.244074943532981,tRF-16-INVDRID,5.74061969637211
9.10480232095485,0.699230950528579,0.774283177536639,0.039379987644757,0.131667439606134,tRF-30-DBNIB9I1KQSX,5.67811033987883
14.9472043298994,-0.688612585443794,0.321597998052417,0.016316156545515,0.0639219728706223,tRF-30-897PVP941QKS,-5.67320782677624
23.8091821554898,-0.390190225018783,0.253143237269517,0.0892193750835106,0.241940209794237,hsa-miR-628-3p,-5.64208595523008
8.0548424253179,0.765346349007723,0.423599063199958,0.0146013082230576,0.0589979059197347,tRF-30-JYSWRYVMMV5B,5.63660165506013
19.410396177593,0.367507761815952,0.36592616291776,0.217123604646943,0.452371773841762,tRF-18-HRF8X7D2,5.63138750220033
6.40959281366132,-3.02745065051547,0.601284823209838,4.31820261591014e-08,6.90282024003153e-07,hsa-miR-548az-5p,-5.62349428303937
2.84214278586886,1.57415758357855,0.815817780227469,0.00428058957954586,0.0219543118950947,hsa-miR-1224-3p,5.62066628992643
12.1258326427,0.549112048102226,0.297568326259023,0.0390284929965112,0.130928815306703,hsa-miR-3127-5p,5.61650204348327
12.8211475144497,-0.826430639363866,0.401249364410768,0.0112726781781314,0.0477633820045916,tRF-21-V29K9UV30,-5.59101120293711
14.2868139964597,0.474637428371932,0.326088339103424,0.090898506781239,0.244086254263238,tRF-20-W7WK6WRN,5.56569920941114
3.14576593670984,1.46742607455915,0.762670487283983,0.00572730768084871,0.0279973299577203,tRF-18-89Q867D2,5.55316074251809
6.3430518697701,0.9058646077276,0.456811439631699,0.0106881934841407,0.0458963602554279,hsa-miR-6883-3p,5.54171540167308
11.0667355984723,-1.00118260794203,0.587468347701873,0.0224870178626075,0.0833275281203222,tRF-30-PSQP4PW3FJI0,-5.53790176047162
9.93710834075822,0.637051436002779,0.350104188337472,0.0338133570064774,0.11570508100654,tRF-20-M0NK5Y93,5.51656101175544
74.6252475274547,0.10235303950173,0.24150069204483,0.644536496484842,0.847768725106189,hsa-miR-6501-5p,5.48666866124593
5.74373847398253,-4.40146405344648,0.64772094216333,1.51508614278122e-12,5.53006442115146e-11,hsa-miR-651-5p,-5.47195568416791
13.7883183189906,0.4802190908629,0.380200806084575,0.124593171775223,0.305920725709097,tRF-21-18YKISQID,5.4457720358102
15.8544902067419,-0.606971162706628,0.258188819596824,0.010318076873314,0.0447457195100151,hsa-miR-26b-3p,-5.44484912417779
8.06263719410884,0.737942253117083,0.383408951577859,0.0156816529091182,0.0624204414025841,tRF-22-MBQ4NKKQF,5.38419146024092
7.16306361963783,0.804802984286901,0.378762728814033,0.0107647219333369,0.046134522571444,hsa-miR-3653-5p,5.35014390865578
8.55480087458379,0.700777783208461,0.504045399145263,0.0542611831584385,0.167191934256246,tRF-18-8B8SOUDV,5.35000846284585
25.7656987177135,-0.335545976772071,0.255991980145582,0.14050436190171,0.330155099318396,hsa-miR-6866-5p,-5.34679034583323
3.8668279230888,1.2426285649443,0.611870495469689,0.00625797144885306,0.0297287580758963,hsa-miR-3196,5.28321892328055
5.23027522945526,1.0029317967587,0.449349276825017,0.00605941601735977,0.0291440606523595,hsa-miR-5193,5.25155442542774
7.66171053686386,-1.64942428447069,0.359018141591202,5.80812972477312e-07,7.85173092423033e-06,hsa-miR-4781-3p,-5.21940746954376
2.67004829228191,1.55789285756529,0.654106065167545,0.0022506297582807,0.013073950054734,hsa-miR-6804-3p,5.19120150494378
4.22781119596076,1.15539359139394,0.608181842273139,0.00906533986322586,0.0404340006119442,hsa-miR-6798-3p,5.18943040174513
5.30810102201896,0.980148336212117,0.456927266538796,0.00551028755886042,0.0270572416006823,tRF-22-WKXU53K8N,5.16302120448038
39.7413160236484,0.174593143145856,0.276348864571425,0.492266223749377,0.739543818133576,tRF-18-9N1EWJDW,5.11256406526819
5.00257581382614,1.01250504020786,0.587407229038923,0.0145745509345333,0.0589979059197347,tRF-21-81PV6RRND,5.08967573939812
44.0863019661678,-0.176873542132664,0.201576331639203,0.353771135843809,0.611460846895228,hsa-miR-3928-3p,-5.08676692077355
91.1123523952154,-0.0826592133246015,0.41359224811989,0.780167183984752,0.897607423521816,hsa-miR-504-5p,-5.07354992460469
19.0067281254997,-0.44780068085774,0.292793703086832,0.0825327749257681,0.228504142967677,hsa-miR-1285-5p,-5.07176173627843
42.1033544731513,0.163910738388787,0.191385621636887,0.373472700940849,0.628988102165879,hsa-miR-501-5p,5.06587124203353
4.34446410351952,1.1133657968312,0.461725369326235,0.00286810374629846,0.0158215294820998,hsa-miR-296-3p,5.05477535897157
27.4705864220404,-0.290974106722282,0.452576606110438,0.328400127553533,0.581872369057396,tRF-16-J81H93E,-5.01750266399834
2.73563697868419,1.48779015226972,0.664368024766621,0.0035180350049475,0.018725790955636,hsa-miR-4748,4.93670458219377
3.47106531734651,1.26833851660821,0.712884856626674,0.00815105605311748,0.0370348812371935,tRF-20-WR3HJ3WB,4.89017535195863
9.35242639599871,0.605379263164189,0.340205763474879,0.0379847094533496,0.127979251850516,hsa-miR-6735-3p,4.87615543543006
6.05071451013641,-2.3585796853516,0.590985258587557,3.8854415491566e-06,4.55032994259517e-05,hsa-miR-181a-3p,-4.87092799009539
14.5979163217805,-0.582500257969066,0.395030646037153,0.0740399551738699,0.211957518733039,tRF-16-S3M830E,-4.84934844921357
17.0418777179451,0.359198759540221,0.225052072824062,0.0864470030160976,0.237241775194554,hsa-miR-6775-3p,4.81796564987523
